ts_ms,kind,op_id,trait,latency_ms,status,fuel_left,fuel_total,mem_pages_used,mem_pages_limit,ok_count_moving,rss_kb
1787496839401,oversize,sort_64k,pages_over_limit,14.545,memory_trap,inf,2000000,4,1,0,31309
1787496839402,normal,mul2_256,normal,0.761,ok,inf,2000000,1,1,1,31306
1787496839403,oversize,conv3x3_4k,pages_over_limit,17.287,memory_trap,inf,2000000,3,1,0,31308
1787496839404,normal,sha_64B_em,normal,0.665,ok,inf,2000000,1,1,1,31311
1787496839405,normal,grep_8k,normal,0.041,memory_trap,inf,2000000,2,1,0,31311
1787496839406,oversize,conv3x3_4k,pages_over_limit,22.551,memory_trap,inf,2000000,3,1,0,31312
1787496839407,normal,softmax_256,normal,0.515,ok,inf,2000000,1,1,1,31312
1787496839408,oversize,mmul_16k,pages_over_limit,25.454,memory_trap,inf,2000000,2,1,0,31315
1787496839409,oversize,conv3x3_4k,pages_over_limit,11.306,memory_trap,inf,2000000,3,1,0,31316
1787496839410,normal,mul2_256,normal,1.178,ok,inf,2000000,1,1,1,31312
1787496839411,oversize,mmul_16k,pages_over_limit,21.846,memory_trap,inf,2000000,2,1,0,31316
1787496839412,normal,sha_64B_em,normal,1.320,ok,inf,2000000,1,1,1,31314
1787496839413,oversize,sort_64k,pages_over_limit,15.002,memory_trap,inf,2000000,4,1,0,31310
1787496839414,normal,mul2_256,normal,0.912,ok,inf,2000000,1,1,1,31307
1787496839415,normal,softmax_256,normal,0.889,ok,inf,2000000,1,1,2,31307
1787496839416,normal,sha_64B_em,normal,1.461,ok,inf,2000000,1,1,3,31308
1787496839417,normal,grep_8k,normal,0.676,memory_trap,inf,2000000,2,1,0,31307
1787496839418,normal,mul2_256,normal,0.282,ok,inf,2000000,1,1,1,31303
1787496839419,normal,softmax_256,normal,0.359,ok,inf,2000000,1,1,2,31304
1787496839420,normal,sha_64B_em,normal,1.446,ok,inf,2000000,1,1,3,31300
1787496839421,normal,grep_8k,normal,1.169,memory_trap,inf,2000000,2,1,0,31305
1787496839422,oversize,sort_64k,pages_over_limit,18.486,memory_trap,inf,2000000,4,1,0,31307
1787496839423,oversize,mmul_16k,pages_over_limit,25.185,memory_trap,inf,2000000,2,1,0,31310
1787496839424,normal,sha_64B_em,normal,0.150,ok,inf,2000000,1,1,1,31308
1787496839425,oversize,sort_64k,pages_over_limit,20.752,memory_trap,inf,2000000,4,1,0,31306
1787496839426,normal,mul2_256,normal,1.021,ok,inf,2000000,1,1,1,31306
1787496839427,normal,softmax_256,normal,0.600,ok,inf,2000000,1,1,2,31308
1787496839428,normal,sha_64B_em,normal,1.180,ok,inf,2000000,1,1,3,31305
1787496839429,oversize,mmul_16k,pages_over_limit,29.710,memory_trap,inf,2000000,2,1,0,31310
1787496839430,normal,mul2_256,normal,1.104,ok,inf,2000000,1,1,1,31311
1787496839431,normal,softmax_256,normal,0.781,ok,inf,2000000,1,1,2,31316
1787496839432,normal,sha_64B_em,normal,0.514,ok,inf,2000000,1,1,3,31321
1787496839433,normal,grep_8k,normal,0.864,memory_trap,inf,2000000,2,1,0,31324
1787496839434,normal,mul2_256,normal,0.034,ok,inf,2000000,1,1,1,31325
1787496839436,normal,softmax_256,normal,0.234,ok,inf,2000000,1,1,2,31326
1787496839437,normal,sha_64B_em,normal,1.432,ok,inf,2000000,1,1,3,31327
1787496839438,oversize,sort_64k,pages_over_limit,12.801,memory_trap,inf,2000000,4,1,0,31331
1787496839439,normal,mul2_256,normal,1.039,ok,inf,2000000,1,1,1,31336
1787496839440,oversize,conv3x3_4k,pages_over_limit,24.559,memory_trap,inf,2000000,3,1,0,31334
1787496839441,normal,sha_64B_em,normal,0.042,ok,inf,2000000,1,1,1,31339
1787496839442,normal,grep_8k,normal,1.394,memory_trap,inf,2000000,2,1,0,31338
1787496839443,oversize,conv3x3_4k,pages_over_limit,26.181,memory_trap,inf,2000000,3,1,0,31342
1787496839444,normal,softmax_256,normal,0.996,ok,inf,2000000,1,1,1,31347
1787496839445,normal,sha_64B_em,normal,1.255,ok,inf,2000000,1,1,2,31347
1787496839446,oversize,conv3x3_4k,pages_over_limit,10.569,memory_trap,inf,2000000,3,1,0,31345
1787496839447,normal,mul2_256,normal,0.760,ok,inf,2000000,1,1,1,31349
1787496839448,oversize,mmul_16k,pages_over_limit,17.109,memory_trap,inf,2000000,2,1,0,31351
1787496839449,normal,sha_64B_em,normal,0.752,ok,inf,2000000,1,1,1,31351
1787496839450,normal,grep_8k,normal,0.300,memory_trap,inf,2000000,2,1,0,31347
1787496839451,normal,mul2_256,normal,0.047,ok,inf,2000000,1,1,1,31350
1787496839452,oversize,conv3x3_4k,pages_over_limit,22.598,memory_trap,inf,2000000,3,1,0,31352
1787496839453,normal,sha_64B_em,normal,0.715,ok,inf,2000000,1,1,1,31353
1787496839454,oversize,mmul_16k,pages_over_limit,24.169,memory_trap,inf,2000000,2,1,0,31357
1787496839455,normal,mul2_256,normal,0.170,ok,inf,2000000,1,1,1,31357
1787496839456,normal,softmax_256,normal,0.740,ok,inf,2000000,1,1,2,31362
1787496839457,oversize,mmul_16k,pages_over_limit,18.386,memory_trap,inf,2000000,2,1,0,31367
1787496839458,normal,grep_8k,normal,0.475,memory_trap,inf,2000000,2,1,0,31370
1787496839459,normal,mul2_256,normal,0.330,ok,inf,2000000,1,1,1,31375
1787496839460,normal,softmax_256,normal,0.105,ok,inf,2000000,1,1,2,31374
1787496839461,normal,sha_64B_em,normal,0.508,ok,inf,2000000,1,1,3,31379
1787496839462,normal,grep_8k,normal,0.431,memory_trap,inf,2000000,2,1,0,31380
1787496839463,normal,mul2_256,normal,1.109,ok,inf,2000000,1,1,1,31380
1787496839464,normal,softmax_256,normal,0.989,ok,inf,2000000,1,1,2,31378
1787496839465,oversize,sort_64k,pages_over_limit,29.220,memory_trap,inf,2000000,4,1,0,31378
1787496839466,normal,grep_8k,normal,0.496,memory_trap,inf,2000000,2,1,0,31383
1787496839467,oversize,conv3x3_4k,pages_over_limit,13.025,memory_trap,inf,2000000,3,1,0,31384
1787496839468,normal,softmax_256,normal,0.914,ok,inf,2000000,1,1,1,31388
1787496839469,normal,sha_64B_em,normal,0.259,ok,inf,2000000,1,1,2,31388
1787496839470,oversize,conv3x3_4k,pages_over_limit,24.464,memory_trap,inf,2000000,3,1,0,31390
1787496839471,normal,mul2_256,normal,0.105,ok,inf,2000000,1,1,1,31387
1787496839472,normal,softmax_256,normal,0.398,ok,inf,2000000,1,1,2,31388
1787496839473,oversize,conv3x3_4k,pages_over_limit,13.885,memory_trap,inf,2000000,3,1,0,31390
1787496839474,normal,grep_8k,normal,0.079,memory_trap,inf,2000000,2,1,0,31395
1787496839475,oversize,mmul_16k,pages_over_limit,23.874,memory_trap,inf,2000000,2,1,0,31396
1787496839476,normal,softmax_256,normal,1.131,ok,inf,2000000,1,1,1,31396
1787496839477,normal,sha_64B_em,normal,1.336,ok,inf,2000000,1,1,2,31399
1787496839478,oversize,mmul_16k,pages_over_limit,13.746,memory_trap,inf,2000000,2,1,0,31396
1787496839479,oversize,conv3x3_4k,pages_over_limit,14.904,memory_trap,inf,2000000,3,1,0,31395
1787496839480,oversize,sort_64k,pages_over_limit,25.534,memory_trap,inf,2000000,4,1,0,31396
1787496839481,oversize,mmul_16k,pages_over_limit,26.681,memory_trap,inf,2000000,2,1,0,31394
1787496839482,oversize,conv3x3_4k,pages_over_limit,12.274,memory_trap,inf,2000000,3,1,0,31394
1787496839483,normal,mul2_256,normal,0.648,ok,inf,2000000,1,1,1,31396
1787496839484,normal,softmax_256,normal,1.137,ok,inf,2000000,1,1,2,31401
1787496839485,normal,sha_64B_em,normal,0.662,ok,inf,2000000,1,1,3,31403
1787496839486,normal,grep_8k,normal,1.301,memory_trap,inf,2000000,2,1,0,31399
1787496839487,normal,mul2_256,normal,1.136,ok,inf,2000000,1,1,1,31400
1787496839488,oversize,conv3x3_4k,pages_over_limit,14.932,memory_trap,inf,2000000,3,1,0,31399
1787496839489,oversize,sort_64k,pages_over_limit,20.165,memory_trap,inf,2000000,4,1,0,31396
1787496839490,oversize,mmul_16k,pages_over_limit,10.752,memory_trap,inf,2000000,2,1,0,31396
1787496839491,normal,mul2_256,normal,0.156,ok,inf,2000000,1,1,1,31398
1787496839492,oversize,sort_64k,pages_over_limit,10.138,memory_trap,inf,2000000,4,1,0,31403
1787496839493,normal,sha_64B_em,normal,0.568,ok,inf,2000000,1,1,1,31408
1787496839494,normal,grep_8k,normal,0.318,memory_trap,inf,2000000,2,1,0,31405
1787496839495,oversize,sort_64k,pages_over_limit,17.231,memory_trap,inf,2000000,4,1,0,31403
1787496839496,normal,softmax_256,normal,0.743,ok,inf,2000000,1,1,1,31400
1787496839497,oversize,conv3x3_4k,pages_over_limit,20.353,memory_trap,inf,2000000,3,1,0,31405
1787496839498,normal,grep_8k,normal,1.348,memory_trap,inf,2000000,2,1,0,31403
1787496839499,normal,mul2_256,normal,0.926,ok,inf,2000000,1,1,1,31407
1787496839500,normal,softmax_256,normal,0.903,ok,inf,2000000,1,1,2,31411
1787496839501,normal,sha_64B_em,normal,1.003,ok,inf,2000000,1,1,3,31416
1787496839502,oversize,mmul_16k,pages_over_limit,29.083,memory_trap,inf,2000000,2,1,0,31415
1787496839503,normal,mul2_256,normal,0.025,ok,inf,2000000,1,1,1,31411
1787496839504,oversize,sort_64k,pages_over_limit,16.402,memory_trap,inf,2000000,4,1,0,31414
1787496839505,oversize,mmul_16k,pages_over_limit,20.086,memory_trap,inf,2000000,2,1,0,31418
1787496839506,normal,grep_8k,normal,0.579,memory_trap,inf,2000000,2,1,0,31417
1787496839507,normal,mul2_256,normal,0.746,ok,inf,2000000,1,1,1,31422
1787496839508,normal,softmax_256,normal,0.909,ok,inf,2000000,1,1,2,31425
1787496839509,oversize,conv3x3_4k,pages_over_limit,25.713,memory_trap,inf,2000000,3,1,0,31422
1787496839510,normal,grep_8k,normal,0.053,memory_trap,inf,2000000,2,1,0,31420
1787496839511,normal,mul2_256,normal,0.708,ok,inf,2000000,1,1,1,31422
1787496839512,oversize,conv3x3_4k,pages_over_limit,21.982,memory_trap,inf,2000000,3,1,0,31423
1787496839513,normal,sha_64B_em,normal,0.899,ok,inf,2000000,1,1,1,31427
1787496839514,oversize,mmul_16k,pages_over_limit,12.888,memory_trap,inf,2000000,2,1,0,31429
1787496839515,normal,mul2_256,normal,0.148,ok,inf,2000000,1,1,1,31431
1787496839516,normal,softmax_256,normal,1.147,ok,inf,2000000,1,1,2,31429
1787496839517,oversize,mmul_16k,pages_over_limit,29.665,memory_trap,inf,2000000,2,1,0,31434
1787496839518,normal,grep_8k,normal,1.150,memory_trap,inf,2000000,2,1,0,31430
1787496839519,normal,mul2_256,normal,0.423,ok,inf,2000000,1,1,1,31434
1787496839520,oversize,mmul_16k,pages_over_limit,27.697,memory_trap,inf,2000000,2,1,0,31434
1787496839521,oversize,conv3x3_4k,pages_over_limit,25.968,memory_trap,inf,2000000,3,1,0,31434
1787496839522,normal,grep_8k,normal,0.401,memory_trap,inf,2000000,2,1,0,31430
1787496839523,normal,mul2_256,normal,0.309,ok,inf,2000000,1,1,1,31431
1787496839524,oversize,conv3x3_4k,pages_over_limit,11.406,memory_trap,inf,2000000,3,1,0,31432
1787496839525,oversize,sort_64k,pages_over_limit,14.064,memory_trap,inf,2000000,4,1,0,31436
1787496839526,normal,grep_8k,normal,0.243,memory_trap,inf,2000000,2,1,0,31437
1787496839527,normal,mul2_256,normal,1.065,ok,inf,2000000,1,1,1,31439
1787496839528,oversize,sort_64k,pages_over_limit,29.054,memory_trap,inf,2000000,4,1,0,31441
1787496839529,oversize,mmul_16k,pages_over_limit,27.053,memory_trap,inf,2000000,2,1,0,31438
1787496839530,normal,grep_8k,normal,0.136,memory_trap,inf,2000000,2,1,0,31435
1787496839531,normal,mul2_256,normal,1.005,ok,inf,2000000,1,1,1,31436
1787496839532,normal,softmax_256,normal,1.173,ok,inf,2000000,1,1,2,31437
1787496839533,normal,sha_64B_em,normal,1.329,ok,inf,2000000,1,1,3,31440
1787496839534,normal,grep_8k,normal,1.442,memory_trap,inf,2000000,2,1,0,31444
1787496839535,normal,mul2_256,normal,0.763,ok,inf,2000000,1,1,1,31447
1787496839536,normal,softmax_256,normal,0.132,ok,inf,2000000,1,1,2,31452
1787496839537,normal,sha_64B_em,normal,0.910,ok,inf,2000000,1,1,3,31448
1787496839538,oversize,mmul_16k,pages_over_limit,11.941,memory_trap,inf,2000000,2,1,0,31444
1787496839539,oversize,conv3x3_4k,pages_over_limit,28.338,memory_trap,inf,2000000,3,1,0,31445
1787496839540,normal,softmax_256,normal,0.358,ok,inf,2000000,1,1,1,31448
1787496839541,normal,sha_64B_em,normal,0.511,ok,inf,2000000,1,1,2,31453
1787496839542,oversize,conv3x3_4k,pages_over_limit,13.264,memory_trap,inf,2000000,3,1,0,31454
1787496839543,normal,mul2_256,normal,0.395,ok,inf,2000000,1,1,1,31453
1787496839544,oversize,mmul_16k,pages_over_limit,13.931,memory_trap,inf,2000000,2,1,0,31449
1787496839545,normal,sha_64B_em,normal,0.008,ok,inf,2000000,1,1,1,31453
1787496839546,normal,grep_8k,normal,1.437,memory_trap,inf,2000000,2,1,0,31456
1787496839547,normal,mul2_256,normal,0.038,ok,inf,2000000,1,1,1,31461
1787496839548,oversize,conv3x3_4k,pages_over_limit,22.958,memory_trap,inf,2000000,3,1,0,31459
1787496839549,oversize,sort_64k,pages_over_limit,23.173,memory_trap,inf,2000000,4,1,0,31459
1787496839550,normal,grep_8k,normal,1.177,memory_trap,inf,2000000,2,1,0,31457
1787496839551,normal,mul2_256,normal,0.958,ok,inf,2000000,1,1,1,31459
1787496839552,normal,softmax_256,normal,0.861,ok,inf,2000000,1,1,2,31458
1787496839553,oversize,mmul_16k,pages_over_limit,23.897,memory_trap,inf,2000000,2,1,0,31456
1787496839554,normal,grep_8k,normal,1.271,memory_trap,inf,2000000,2,1,0,31458
1787496839555,oversize,sort_64k,pages_over_limit,21.408,memory_trap,inf,2000000,4,1,0,31460
1787496839556,oversize,mmul_16k,pages_over_limit,27.440,memory_trap,inf,2000000,2,1,0,31460
1787496839557,normal,sha_64B_em,normal,0.432,ok,inf,2000000,1,1,1,31459
1787496839558,normal,grep_8k,normal,0.082,memory_trap,inf,2000000,2,1,0,31458
1787496839559,normal,mul2_256,normal,0.239,ok,inf,2000000,1,1,1,31461
1787496839560,normal,softmax_256,normal,0.390,ok,inf,2000000,1,1,2,31459
1787496839561,oversize,sort_64k,pages_over_limit,23.931,memory_trap,inf,2000000,4,1,0,31462
1787496839562,oversize,mmul_16k,pages_over_limit,21.173,memory_trap,inf,2000000,2,1,0,31459
1787496839563,normal,mul2_256,normal,0.474,ok,inf,2000000,1,1,1,31455
1787496839564,oversize,sort_64k,pages_over_limit,27.545,memory_trap,inf,2000000,4,1,0,31453
1787496839565,oversize,mmul_16k,pages_over_limit,25.097,memory_trap,inf,2000000,2,1,0,31450
1787496839566,normal,grep_8k,normal,0.293,memory_trap,inf,2000000,2,1,0,31447
1787496839567,normal,mul2_256,normal,0.401,ok,inf,2000000,1,1,1,31444
1787496839568,normal,softmax_256,normal,0.007,ok,inf,2000000,1,1,2,31442
1787496839569,normal,sha_64B_em,normal,1.357,ok,inf,2000000,1,1,3,31447
1787496839570,normal,grep_8k,normal,0.233,memory_trap,inf,2000000,2,1,0,31451
1787496839571,oversize,mmul_16k,pages_over_limit,21.843,memory_trap,inf,2000000,2,1,0,31455
1787496839572,normal,softmax_256,normal,0.426,ok,inf,2000000,1,1,1,31457
1787496839573,normal,sha_64B_em,normal,1.434,ok,inf,2000000,1,1,2,31461
1787496839574,normal,grep_8k,normal,1.377,memory_trap,inf,2000000,2,1,0,31461
1787496839575,normal,mul2_256,normal,0.673,ok,inf,2000000,1,1,1,31459
1787496839576,oversize,sort_64k,pages_over_limit,13.988,memory_trap,inf,2000000,4,1,0,31464
1787496839577,normal,sha_64B_em,normal,0.681,ok,inf,2000000,1,1,1,31468
1787496839578,normal,grep_8k,normal,1.122,memory_trap,inf,2000000,2,1,0,31465
1787496839579,normal,mul2_256,normal,0.447,ok,inf,2000000,1,1,1,31467
1787496839580,normal,softmax_256,normal,0.540,ok,inf,2000000,1,1,2,31470
1787496839581,normal,sha_64B_em,normal,1.353,ok,inf,2000000,1,1,3,31471
1787496839582,normal,grep_8k,normal,0.721,memory_trap,inf,2000000,2,1,0,31475
1787496839583,normal,mul2_256,normal,0.725,ok,inf,2000000,1,1,1,31473
1787496839584,normal,softmax_256,normal,0.423,ok,inf,2000000,1,1,2,31478
1787496839585,normal,sha_64B_em,normal,1.454,ok,inf,2000000,1,1,3,31477
1787496839586,normal,grep_8k,normal,1.037,memory_trap,inf,2000000,2,1,0,31479
1787496839587,oversize,conv3x3_4k,pages_over_limit,17.974,memory_trap,inf,2000000,3,1,0,31476
1787496839588,oversize,sort_64k,pages_over_limit,18.438,memory_trap,inf,2000000,4,1,0,31476
1787496839589,normal,sha_64B_em,normal,1.385,ok,inf,2000000,1,1,1,31479
1787496839590,normal,grep_8k,normal,0.549,memory_trap,inf,2000000,2,1,0,31475
1787496839591,oversize,sort_64k,pages_over_limit,25.219,memory_trap,inf,2000000,4,1,0,31475
1787496839592,oversize,mmul_16k,pages_over_limit,21.382,memory_trap,inf,2000000,2,1,0,31474
1787496839593,oversize,conv3x3_4k,pages_over_limit,12.310,memory_trap,inf,2000000,3,1,0,31472
1787496839594,normal,grep_8k,normal,1.458,memory_trap,inf,2000000,2,1,0,31473
1787496839595,normal,mul2_256,normal,0.432,ok,inf,2000000,1,1,1,31478
1787496839596,oversize,conv3x3_4k,pages_over_limit,27.051,memory_trap,inf,2000000,3,1,0,31476
1787496839597,normal,sha_64B_em,normal,1.230,ok,inf,2000000,1,1,1,31479
1787496839598,normal,grep_8k,normal,0.526,memory_trap,inf,2000000,2,1,0,31483
1787496839599,normal,mul2_256,normal,1.039,ok,inf,2000000,1,1,1,31486
1787496839600,normal,softmax_256,normal,0.934,ok,inf,2000000,1,1,2,31489
1787496839601,oversize,mmul_16k,pages_over_limit,22.453,memory_trap,inf,2000000,2,1,0,31488
1787496839602,normal,grep_8k,normal,0.517,memory_trap,inf,2000000,2,1,0,31485
1787496839603,oversize,sort_64k,pages_over_limit,10.324,memory_trap,inf,2000000,4,1,0,31481
1787496839604,normal,softmax_256,normal,0.167,ok,inf,2000000,1,1,1,31479
1787496839605,oversize,conv3x3_4k,pages_over_limit,13.284,memory_trap,inf,2000000,3,1,0,31479
1787496839606,normal,grep_8k,normal,0.994,memory_trap,inf,2000000,2,1,0,31478
1787496839607,normal,mul2_256,normal,0.063,ok,inf,2000000,1,1,1,31480
1787496839608,oversize,conv3x3_4k,pages_over_limit,22.142,memory_trap,inf,2000000,3,1,0,31476
1787496839609,normal,sha_64B_em,normal,0.255,ok,inf,2000000,1,1,1,31475
1787496839610,normal,grep_8k,normal,0.374,memory_trap,inf,2000000,2,1,0,31474
1787496839611,oversize,conv3x3_4k,pages_over_limit,22.926,memory_trap,inf,2000000,3,1,0,31470
1787496839612,normal,softmax_256,normal,0.589,ok,inf,2000000,1,1,1,31474
1787496839613,oversize,mmul_16k,pages_over_limit,24.854,memory_trap,inf,2000000,2,1,0,31476
1787496839614,oversize,conv3x3_4k,pages_over_limit,22.490,memory_trap,inf,2000000,3,1,0,31476
1787496839615,normal,mul2_256,normal,1.111,ok,inf,2000000,1,1,1,31475
1787496839616,normal,softmax_256,normal,0.801,ok,inf,2000000,1,1,2,31472
1787496839617,oversize,conv3x3_4k,pages_over_limit,22.348,memory_trap,inf,2000000,3,1,0,31473
1787496839618,normal,grep_8k,normal,1.410,memory_trap,inf,2000000,2,1,0,31478
1787496839619,normal,mul2_256,normal,0.390,ok,inf,2000000,1,1,1,31476
1787496839620,oversize,conv3x3_4k,pages_over_limit,10.704,memory_trap,inf,2000000,3,1,0,31478
1787496839621,normal,sha_64B_em,normal,0.213,ok,inf,2000000,1,1,1,31475
1787496839622,normal,grep_8k,normal,0.899,memory_trap,inf,2000000,2,1,0,31477
1787496839623,normal,mul2_256,normal,0.623,ok,inf,2000000,1,1,1,31473
1787496839624,normal,softmax_256,normal,0.746,ok,inf,2000000,1,1,2,31472
1787496839625,oversize,mmul_16k,pages_over_limit,29.733,memory_trap,inf,2000000,2,1,0,31474
1787496839626,normal,grep_8k,normal,0.610,memory_trap,inf,2000000,2,1,0,31474
1787496839627,normal,mul2_256,normal,0.825,ok,inf,2000000,1,1,1,31472
1787496839628,oversize,mmul_16k,pages_over_limit,16.578,memory_trap,inf,2000000,2,1,0,31471
1787496839629,oversize,conv3x3_4k,pages_over_limit,27.561,memory_trap,inf,2000000,3,1,0,31471
1787496839630,normal,grep_8k,normal,0.551,memory_trap,inf,2000000,2,1,0,31475
1787496839631,normal,mul2_256,normal,1.227,ok,inf,2000000,1,1,1,31478
1787496839632,normal,softmax_256,normal,1.059,ok,inf,2000000,1,1,2,31483
1787496839633,oversize,sort_64k,pages_over_limit,29.385,memory_trap,inf,2000000,4,1,0,31486
1787496839634,oversize,mmul_16k,pages_over_limit,20.628,memory_trap,inf,2000000,2,1,0,31489
1787496839635,normal,mul2_256,normal,0.167,ok,inf,2000000,1,1,1,31489
1787496839636,oversize,sort_64k,pages_over_limit,25.898,memory_trap,inf,2000000,4,1,0,31491
1787496839637,normal,sha_64B_em,normal,0.982,ok,inf,2000000,1,1,1,31494
1787496839638,normal,grep_8k,normal,0.191,memory_trap,inf,2000000,2,1,0,31492
1787496839639,normal,mul2_256,normal,1.140,ok,inf,2000000,1,1,1,31489
1787496839640,normal,softmax_256,normal,1.198,ok,inf,2000000,1,1,2,31490
1787496839641,normal,sha_64B_em,normal,1.472,ok,inf,2000000,1,1,3,31491
1787496839642,oversize,sort_64k,pages_over_limit,27.978,memory_trap,inf,2000000,4,1,0,31488
1787496839643,normal,mul2_256,normal,0.420,ok,inf,2000000,1,1,1,31490
1787496839644,normal,softmax_256,normal,0.047,ok,inf,2000000,1,1,2,31494
1787496839645,normal,sha_64B_em,normal,0.600,ok,inf,2000000,1,1,3,31490
1787496839646,oversize,mmul_16k,pages_over_limit,23.292,memory_trap,inf,2000000,2,1,0,31489
1787496839647,normal,mul2_256,normal,0.146,ok,inf,2000000,1,1,1,31490
1787496839648,normal,softmax_256,normal,0.601,ok,inf,2000000,1,1,2,31488
1787496839649,normal,sha_64B_em,normal,0.558,ok,inf,2000000,1,1,3,31487
1787496839650,normal,grep_8k,normal,0.367,memory_trap,inf,2000000,2,1,0,31483
1787496839651,normal,mul2_256,normal,1.325,ok,inf,2000000,1,1,1,31483
1787496839652,normal,softmax_256,normal,0.964,ok,inf,2000000,1,1,2,31481
1787496839653,oversize,conv3x3_4k,pages_over_limit,24.458,memory_trap,inf,2000000,3,1,0,31485
1787496839654,normal,grep_8k,normal,0.626,memory_trap,inf,2000000,2,1,0,31485
1787496839655,normal,mul2_256,normal,0.823,ok,inf,2000000,1,1,1,31482
1787496839656,oversize,conv3x3_4k,pages_over_limit,20.027,memory_trap,inf,2000000,3,1,0,31478
1787496839657,normal,sha_64B_em,normal,0.927,ok,inf,2000000,1,1,1,31479
1787496839658,normal,grep_8k,normal,0.112,memory_trap,inf,2000000,2,1,0,31482
1787496839659,normal,mul2_256,normal,0.192,ok,inf,2000000,1,1,1,31484
1787496839660,normal,softmax_256,normal,0.480,ok,inf,2000000,1,1,2,31489
1787496839661,oversize,mmul_16k,pages_over_limit,20.689,memory_trap,inf,2000000,2,1,0,31486
1787496839662,normal,grep_8k,normal,1.167,memory_trap,inf,2000000,2,1,0,31483
1787496839663,normal,mul2_256,normal,0.632,ok,inf,2000000,1,1,1,31480
1787496839664,normal,softmax_256,normal,1.474,ok,inf,2000000,1,1,2,31477
1787496839665,normal,sha_64B_em,normal,0.626,ok,inf,2000000,1,1,3,31481
1787496839666,normal,grep_8k,normal,0.428,memory_trap,inf,2000000,2,1,0,31483
1787496839667,normal,mul2_256,normal,0.250,ok,inf,2000000,1,1,1,31487
1787496839668,normal,softmax_256,normal,0.708,ok,inf,2000000,1,1,2,31489
1787496839669,normal,sha_64B_em,normal,0.168,ok,inf,2000000,1,1,3,31490
1787496839670,normal,grep_8k,normal,0.925,memory_trap,inf,2000000,2,1,0,31492
1787496839671,oversize,conv3x3_4k,pages_over_limit,11.050,memory_trap,inf,2000000,3,1,0,31490
1787496839672,normal,softmax_256,normal,0.600,ok,inf,2000000,1,1,1,31492
1787496839673,normal,sha_64B_em,normal,1.213,ok,inf,2000000,1,1,2,31494
1787496839674,normal,grep_8k,normal,0.894,memory_trap,inf,2000000,2,1,0,31495
1787496839675,normal,mul2_256,normal,1.183,ok,inf,2000000,1,1,1,31494
1787496839676,normal,softmax_256,normal,0.853,ok,inf,2000000,1,1,2,31497
1787496839677,normal,sha_64B_em,normal,0.506,ok,inf,2000000,1,1,3,31502
1787496839678,normal,grep_8k,normal,1.013,memory_trap,inf,2000000,2,1,0,31501
1787496839679,normal,mul2_256,normal,1.329,ok,inf,2000000,1,1,1,31504
1787496839680,oversize,conv3x3_4k,pages_over_limit,22.348,memory_trap,inf,2000000,3,1,0,31508
1787496839681,normal,sha_64B_em,normal,0.680,ok,inf,2000000,1,1,1,31508
1787496839682,oversize,mmul_16k,pages_over_limit,29.899,memory_trap,inf,2000000,2,1,0,31512
1787496839683,normal,mul2_256,normal,0.657,ok,inf,2000000,1,1,1,31517
1787496839684,oversize,sort_64k,pages_over_limit,23.098,memory_trap,inf,2000000,4,1,0,31516
1787496839685,normal,sha_64B_em,normal,1.398,ok,inf,2000000,1,1,1,31517
1787496839686,oversize,conv3x3_4k,pages_over_limit,21.194,memory_trap,inf,2000000,3,1,0,31521
1787496839687,normal,mul2_256,normal,1.096,ok,inf,2000000,1,1,1,31524
1787496839688,normal,softmax_256,normal,0.231,ok,inf,2000000,1,1,2,31521
1787496839689,normal,sha_64B_em,normal,0.307,ok,inf,2000000,1,1,3,31520
1787496839690,normal,grep_8k,normal,0.915,memory_trap,inf,2000000,2,1,0,31516
1787496839691,normal,mul2_256,normal,1.158,ok,inf,2000000,1,1,1,31520
1787496839692,normal,softmax_256,normal,1.145,ok,inf,2000000,1,1,2,31520
1787496839693,normal,sha_64B_em,normal,0.687,ok,inf,2000000,1,1,3,31516
1787496839694,normal,grep_8k,normal,0.318,memory_trap,inf,2000000,2,1,0,31517
1787496839695,normal,mul2_256,normal,0.774,ok,inf,2000000,1,1,1,31513
1787496839696,normal,softmax_256,normal,0.586,ok,inf,2000000,1,1,2,31512
1787496839697,normal,sha_64B_em,normal,0.805,ok,inf,2000000,1,1,3,31513
1787496839698,normal,grep_8k,normal,1.254,memory_trap,inf,2000000,2,1,0,31517
1787496839699,normal,mul2_256,normal,0.744,ok,inf,2000000,1,1,1,31514
1787496839700,normal,softmax_256,normal,0.062,ok,inf,2000000,1,1,2,31510
1787496839701,normal,sha_64B_em,normal,0.989,ok,inf,2000000,1,1,3,31512
1787496839702,oversize,sort_64k,pages_over_limit,10.213,memory_trap,inf,2000000,4,1,0,31510
1787496839703,normal,mul2_256,normal,1.106,ok,inf,2000000,1,1,1,31508
1787496839704,normal,softmax_256,normal,0.976,ok,inf,2000000,1,1,2,31507
1787496839705,normal,sha_64B_em,normal,0.252,ok,inf,2000000,1,1,3,31504
1787496839706,oversize,mmul_16k,pages_over_limit,21.834,memory_trap,inf,2000000,2,1,0,31506
1787496839707,normal,mul2_256,normal,1.086,ok,inf,2000000,1,1,1,31503
1787496839708,normal,softmax_256,normal,1.109,ok,inf,2000000,1,1,2,31503
1787496839709,normal,sha_64B_em,normal,0.753,ok,inf,2000000,1,1,3,31500
